Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
sjhjjang,@yeppeunsjh,2025-05-09T14:52:57.000Z,False,"Ay wow sumasapaw #ParaSaBayan ! 

Kapamilya Actress Sharlene San Pedro shared her list of senators for #Halalan2025  Tara, iconsider natin! 5 AQUINO, Bambam  51  PANGILINAN, Kiko  25 ESPIRITU , Luke 45 MENDOZA, Heidi

For party-list (choose one):
 #51 Akbayan
#6 ML",1,20,51,4.2K,"['#ParaSaBayan', '#Halalan2025']",[],"['\\u2728', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f']",https://pbs.twimg.com/profile_images/1637714099512696832/OKCcTnw9_bigger.jpg,https://x.com/yeppeunsjh/status/1920854508533334479,tweet_id:1920854508533334479
˙⋆✮,@wuvkcmb,2025-05-09T13:51:01.000Z,False,"Vote Kiko Pangilinan and 
Bam Aquino  sa May 12  mga baklaaaaaaaa  #Halalan2025",0,6,83,1.9K,['#Halalan2025'],[],"['\\U0001f49a', '\\U0001f49a', '\\U0001f49a', '\\U0001f496', '\\U0001f496', '\\U0001f496']",https://pbs.twimg.com/profile_images/1946838944299016195/LTEn6nDV_bigger.jpg,https://x.com/wuvkcmb/status/1920838922159956041,tweet_id:1920838922159956041
Mang Inasar ,@Mang_INASAR,2025-05-09T11:36:39.000Z,False,"Mga Kakampinks, 2-0 Strategy tayo para makapasok sa Top 12 sila Bam Aquino at Kiko Pangilinan!

VOTE FOR BAM AQUINO AND KIKO PANGILINAN ONLY. #Halalan2025",19,120,687,12K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920805108616503630,tweet_id:1920805108616503630
Fall,@winter_Snowcold,2025-05-09T10:02:34.000Z,False,"Heidi, Bam, Kiko pangilinan, luke espiritu#halalan2025",2,2,102,6.1K,['#halalan2025'],[],[],https://pbs.twimg.com/profile_images/1946083450110226432/g2HUov4V_bigger.jpg,https://x.com/winter_Snowcold/status/1920781433989145050,tweet_id:1920781433989145050
Mang Inasar ,@Mang_INASAR,2025-05-09T05:45:23.000Z,False,BAM AQUINO AT KIKO PANGILINAN LANG AKO FOR SENATOR NGAYONG #Halalan2025!,9,83,652,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920716711478641126,tweet_id:1920716711478641126
Mang Inasar ,@Mang_INASAR,2025-05-08T15:37:27.000Z,False,"Oplan 2-0 tayo mga Kakampinks!

Para may chance manalo sila BAM AQUINO AT KIKO PANGILINAN SA SENADO! #Halalan2025Vote for Bam Aquino and Kiko Pangilinan ONLY!",0,6,27,401,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920503320470565198,tweet_id:1920503320470565198
Mang Inasar ,@Mang_INASAR,2025-05-08T14:10:23.000Z,False,"Mga Kakampinks, sama-sama nating ipanalo sila Bam Aquino at Kiko Pangilinan sa Senado!

VOTE BAM AQUINO AND KIKO PANGILINAN FOR SENATOR.

2-0 Strategy! May chance makapasok sila sa Top 12! #Halalan2025",3,161,648,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920481410865115158,tweet_id:1920481410865115158
Mang Inasar ,@Mang_INASAR,2025-05-08T10:46:06.000Z,False,"VOTE FOR BAM AQUNO AND KIKO PANGILINAN ONLY FOR SENATOR.

2-0 Strategy para makapasok sa Top 12 ang KikoBam! #Halalan2025",8,104,457,8.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920429998160093378,tweet_id:1920429998160093378
Mang Inasar ,@Mang_INASAR,2025-05-08T06:08:32.000Z,False,"Kung gusto nyo makapasok sa TOP 12 ngayong Halalan 2025 sila Bam Aquino at Kiko Pangilinan, DAPAT SILANG DALAWA LANG ANG IBOBOTO NYONG SENADOR. #Halalan2025 

BAM AQUNO AND KIKO PANGILINAN ONLY for Senator!",11,43,350,5.7K,['#Halalan2025'],[],"['\\U0001f338', '\\U0001f496']",https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920360147353817109,tweet_id:1920360147353817109
Mang Inasar ,@Mang_INASAR,2025-05-08T05:42:15.000Z,False,"WAG SAYANGIN ANG BOTO MO.

BAM AQUINO AT KIKO PANGILINAN LANG TAYO. #Halalan2025 #MLPartylist for Leila De Lima",1,7,32,364,"['#Halalan2025', '#MLPartylist']",[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_bigger.jpg,https://x.com/Mang_INASAR/status/1920353534777708683,tweet_id:1920353534777708683
