Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ABS-CBN News,@ABSCBNNews,2025-01-31T12:00:03.000Z,True,Harapan 2025: Sotto pushes for PH-China ‘joint venture’ in West PH Sea #Halalan2025,157,147,103,173K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1885296987576426878,tweet_id:1885296987576426878
Detective Mask 名探偵マスク,@DetectiveMask,2025-01-04T14:56:26.000Z,False,"Just a realization.

If Tito Sotto gets re-elected to the Senate in 2025, that might make Vico Sotto immediately reject a Senate bid from 2028 up until the year Tito is no longer in the Senate (which could be as far as the year 2037).#Halalan2025",5,10,49,3.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1875556902412910917,tweet_id:1875556902412910917
Detective Mask 名探偵マスク,@DetectiveMask,2024-12-09T02:47:07.000Z,False,"Seryoso, anyare kay Philip Salvador? Pinilit nilang patakbuhin, pero di nila sinali sa TV ad nila.

Ginawang abandonadong tuta ang dating action star. #Halalan2025",10,22,123,6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1865951278729511042,tweet_id:1865951278729511042
ABS-CBN News,@ABSCBNNews,2024-10-28T11:00:01.000Z,True,"Pasig City Mayor Vico Sotto submitted a letter to Comelec that outlined concerns about Sarah Discaya's candidacy for mayor due to her connections with a construction firm that may impact election credibility. #Halalan2025 

READ: news.abs-cbn.com/news/2024/10/2
…",1,14,69,14K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1850855033409061205,tweet_id:1850855033409061205
Claire,@claireyu,2024-10-17T13:48:16.000Z,False,"Who would forget this press conference by Isko Moreno, Ping Lacson, Tito Sotto, Norberto Nograles, and Doc Willie Ong to stop FVP Leni Robredo for running for President last 2022 elections. Then now, ito dumidikit na #trapo #Halalan2025",1,26,71,7.8K,"['#trapo', '#Halalan2025']",[],"['\\U0001f440', '\\U0001f605']",https://pbs.twimg.com/profile_images/1655575130360168449/txXIeTg4_bigger.jpg,https://x.com/claireyu/status/1846911107589722223,tweet_id:1846911107589722223
iMPACT Leadership,@iMPACTPH2019,2024-10-06T00:30:00.000Z,True,"'I WAS INSPIRED BY MY DAD TO BE INVOLVED IN POLITICS'Michael Pacquiao, son of former Senator Manny Pacquiao, acknowledged his father's influence on his decision to enter politics, emphasizing his desire to pursue his own goals. #Halalan2025",31,93,33,116K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1842723949320278286,tweet_id:1842723949320278286
ABS-CBN News,@ABSCBNNews,2024-10-05T12:47:42.000Z,True,"For Vic Sotto and Coney Reyes, 'nothing to worry about' over Vico's re-election bid #Halalan2025",0,5,131,18K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842547209122030038,tweet_id:1842547209122030038
ABS-CBN News,@ABSCBNNews,2024-10-05T11:17:46.000Z,True,"‘YUNG MGA STYLE NA BULOK HINDI NA UUBRA SA PASIG’

Veteran actors Vic Sotto and Coney Reyes say “nothing to worry about” in son ’s third bid for Pasig’s top local post. #Halalan2025 | via ",23,252,3.8K,381K,['#Halalan2025'],"['@VicoSotto', '@_katrinadomingo']",[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842524578343735402,tweet_id:1842524578343735402
Kat Domingo,@_katrinadomingo,2024-10-05T11:11:46.000Z,False,"‘YUNG MGA STYLE NA BULOK HINDI NA UUBRA SA PASIG’

Veteran actors Vic Sotto and Coney Reyes say “nothing to worry about” in son ’s third bid for Pasig’s top local post. #Halalan2025 ",6,33,451,28K,['#Halalan2025'],"['@VicoSotto', '@ABSCBNNews', '@ANCALERTS']",[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_bigger.jpg,https://x.com/_katrinadomingo/status/1842523067152752881,tweet_id:1842523067152752881
Dante Paule Maglaqui,@imdantemaglaqui,2024-10-05T04:09:12.000Z,False,Pasig Mayor Vico Sotto and Vice Mayor Dodot Jaworski arrive at the local Comelec office to file their Certificates of Candidacy for #Halalan2025 accompanied by parents 'Bossing' Vic Sotto and Coney Reyes in filing candidacy for reelection. The mayor will run for the last term.,0,3,46,5.5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1781246767205625856/SnWEHZVx_bigger.jpg,https://x.com/imdantemaglaqui/status/1842416724232282270,tweet_id:1842416724232282270
ABS-CBN News,@ABSCBNNews,2024-10-05T03:30:04.000Z,True,"‘THAT IS VERY STUPID TO SAY’

Pasig Mayor  scoffs at allegation he is “provoking” owners of St. Gerrard Construction to compete vs him in #Halalan2025 Sotto says cases vs SGC will continue: “I have to do my job kung sino man ang kalaban, ano man ang pulitika.” | via",1,9,24,10K,['#Halalan2025'],['@VicoSotto'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842406878309241225,tweet_id:1842406878309241225
Kat Domingo,@_katrinadomingo,2024-10-05T03:27:55.000Z,False,"‘THAT IS VERY STUPID TO SAY’

Pasig Mayor  scoffs at allegation he is “provoking” owners of St. Gerrard Construction to compete vs him in #Halalan2025 Sotto says cases vs SGC will continue: “I have to do my job kung sino man ang kalaban, ano man ang pulitika.”",133,1.1K,9.2K,799K,['#Halalan2025'],['@VicoSotto'],[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_bigger.jpg,https://x.com/_katrinadomingo/status/1842406337936044401,tweet_id:1842406337936044401
ABS-CBN News,@ABSCBNNews,2024-10-04T05:25:00.000Z,True,"An official from St. Gerrard Construction is set to go against incumbent Pasig City Mayor Vico Sotto for mayoralty after Sotto ""provoked"" them with his alleged baseless attacks against the firm. #Halalan2025 

More details: news.abs-cbn.com/news/2024/10/3
…",41,20,83,28K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842073412765942041,tweet_id:1842073412765942041
ABS-CBN News,@ABSCBNNews,2024-10-03T15:11:39.000Z,True,"‘Same people are behind ST GERRARD CONSTRUCTION and ST TIMOTHY CONSTRUCTION’  

Pasig Mayor  says ex-partner of #Halalan2025 provider Miru Systems linked to St Gerrard Construction, owned by Sarah Discaya, his expected-rival for the mayoralty post in 2025. (: Sotto) |",5,41,60,22K,['#Halalan2025'],['@VicoSotto'],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1841858662840860737,tweet_id:1841858662840860737
Kat Domingo,@_katrinadomingo,2024-10-03T13:28:20.000Z,False,"‘Same people are behind ST GERRARD CONSTRUCTION and ST TIMOTHY CONSTRUCTION’

Pasig Mayor  says ex-partner of #Halalan2025 provider Miru Systems linked to St Gerrard Construction, owned by Sarah Discaya, his expected-rival for the mayoralty post in 2025.: Vico Sotto",1,13,24,5.8K,['#Halalan2025'],['@VicoSotto'],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_bigger.jpg,https://x.com/_katrinadomingo/status/1841832662157426735,tweet_id:1841832662157426735
Rappler,@rapplerdotcom,2024-10-03T04:47:50.000Z,True,"Philip Salvador faces the media after filing COC for senator

WATCH: Actor Philip Salvador addresses the media after filing a certificate of candidacy (COC) for senator at the Manila Hotel on Thursday, October 3. #PHVote #AmbagNatin #BeTheChangeGet live updates:",371,120,99,186K,"['#PHVote', '#AmbagNatin', '#BeTheChange']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_bigger.jpg,https://x.com/rapplerdotcom/status/1841701673879896182,tweet_id:1841701673879896182
ABS-CBN News,@ABSCBNNews,2024-10-02T02:52:53.000Z,True,"LOOK: Former senators ,  and reelectionist senator Lito Lapid file their certificates of candidacy at the Manila Hotel Tent City this Wednesday, October 2, 2024. #Halalan2025",91,40,47,20K,['#Halalan2025'],"['@sotto', '@iampinglacson']",[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1841310354942611474,tweet_id:1841310354942611474
MJ Felipe,@mjfelipe,2024-10-01T06:28:35.000Z,True,LOOK: Re-electionist Quezon City 1st District congressman Arjo Atayde just filed his certificate of candidacy. Mayor Joy Belmonte and VM Gian Sotto joined him this afternoon. #Halalan2025,2,18,71,8.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1758348775654084608/Hcqyoz8c_bigger.jpg,https://x.com/mjfelipe/status/1841002250824794213,tweet_id:1841002250824794213
ABS-CBN News,@ABSCBNNews,2024-10-01T06:19:15.000Z,True,"LOOK: Actor and QC 1st District Rep. Arjo Atayde is seeking reelection. 

He is joined by his mother, actress Sylvia Sanchez, QC Mayor Joy Belmonte, and Vice Mayor Gian Sotto | via  #Halalan2025",10,18,85,26K,['#Halalan2025'],['@_arraperez'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1840999901859041296,tweet_id:1840999901859041296
Rappler,@rapplerdotcom,2024-10-01T05:30:33.000Z,True,"Quezon City Mayor Joy Belmonte is gunning for reelection as she files her certificate of candidacy on Tuesday, October 1. If she wins, Belmonte will be on her last term as mayor. She is campaigning with incumbent Vice Mayor Gian Sotto. #PHVote | via Patrick Cruz/Rappler

LIVE",2,3,17,4.1K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_bigger.jpg,https://x.com/rapplerdotcom/status/1840987647084544464,tweet_id:1840987647084544464
Kat Domingo,@_katrinadomingo,2024-10-01T05:03:15.000Z,False,NOW: Quezon City Mayor Joy Belmonte and Vice Mayor Gian Sotto file their certificates of candidacy for re-election.#Halalan2025,2,6,39,5.8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_bigger.jpg,https://x.com/_katrinadomingo/status/1840980777330446424,tweet_id:1840980777330446424
ABS-CBN News,@ABSCBNNews,2024-10-01T05:02:53.000Z,True,"LOOK: QC Mayor Joy Belmonte, Vice Mayor Gian Sotto file their certificates of candidacy. 

Also present are former House speaker Sonny Belmonte, Congressmen Arjo Atayde (1st D), Franz Pumaren (3rd D), former Senator Tito Sotto, among others. | via  #Halalan2025",6,3,28,16K,['#Halalan2025'],['@mjfelipe'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1840980685340967075,tweet_id:1840980685340967075
iMPACT Leadership,@iMPACTPH2019,2024-09-29T15:45:50.000Z,True,"PDP FIELDS SALVADOR, DELA ROSA, GO FOR SENATE

The once-ruling Partido Demokratiko Pilipino, chaired by former President Rodrigo Duterte, has formally announced the senatorial candidacies of actor Philip Salvador and reelectionists Bato Dela Rosa and Bong Go for #Halalan2025.",72,28,28,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1840417713287754047,tweet_id:1840417713287754047
Informed PH,@informedph2,2024-09-26T03:48:44.000Z,True,"President @ endorses the administration senatorial slate for #Eleksyon2025.
 
Benhur Abalos
Abby Binay
Pia Cayetano
Ping Lacson
Lito Lapid
Imee Marcos
Manny Pacquiao
Bong RevillaTito SottoFrancis Tolentino
Erwin Tulfo
Camille Villar#AbalosAko ctto",17,8,41,3.3K,"['#Eleksyon2025', '#AbalosAko']",['@bongbongmarcos'],[],https://pbs.twimg.com/profile_images/1961468802409119744/jB35BrRp_bigger.jpg,https://x.com/informedph2/status/1839150083625156699,tweet_id:1839150083625156699
ABS-CBN News,@ABSCBNNews,2024-09-20T14:43:19.000Z,True,"LOOK: PDP Laban announces the nomination of Senators Christopher “Bong” Go and Ronald “Bato” Dela Rosa, as well as celebrity Philip Salvador, as part of the party’s senatorial lineup in the upcoming #Halalan2025.

The party also named Senator Robin Padilla as their national",780,296,441,124K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1837140489608548838,tweet_id:1837140489608548838
Detective Mask 名探偵マスク,@DetectiveMask,2024-09-18T07:03:17.000Z,False,"Ganito rin ang logic ng tito ko sa Mindanao.

Kapag may nagsasabi na nabudol sila, ang response naman niya ay nabudol nga sila kasi kasabwat daw ng ""dilawan"" ang nasa pwesto ngayon.

So yes, ""Nabudol"" isn't exactly the flex some might think it is.#Halalan2025",4,3,26,1.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1836299943012896938,tweet_id:1836299943012896938
ABS-CBN News,@ABSCBNNews,2024-08-28T05:50:00.000Z,True,"PASIG FIRST LADY REVEAL, WHEN?   

Pasig Mayor reveals when he’ll introduce the city’s first lady to put other rumors to rest.  

He also answers the question: Will Vico Sotto run for senator in #Halalan2025? | via ",26,93,753,243K,['#Halalan2025'],"['@VicoSotto', '@_katrinadomingo']",[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1828671354322952389,tweet_id:1828671354322952389
ABS-CBN News Channel,@ANCALERTS,2024-08-28T05:46:01.000Z,True,"PASIG FIRST LADY REVEAL, WHEN?   

Pasig Mayor  reveals when he’ll introduce the city’s first lady to put other rumors to rest.  He also answers the question: Will Vico Sotto run for senator in #Halalan2025? | via ",8,12,80,24K,['#Halalan2025'],"['@VicoSotto', '@_katrinadomingo']",[],https://pbs.twimg.com/profile_images/1414916108289601540/v8USByp8_bigger.jpg,https://x.com/ANCALERTS/status/1828670349472579669,tweet_id:1828670349472579669
Kat Domingo,@_katrinadomingo,2024-08-28T02:57:00.000Z,False,"PASIG FIRST LADY REVEAL, WHEN? 

Pasig Mayor  reveals when he’ll introduce the city’s first lady to put other rumors to rest.

He also answers the question: Will Vico Sotto run for senator in #Halalan2025? ",10,13,62,6.9K,['#Halalan2025'],"['@VicoSotto', '@ABSCBNNews', '@ANCALERTS']",[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_bigger.jpg,https://x.com/_katrinadomingo/status/1828627819003551990,tweet_id:1828627819003551990
ABS-CBN News,@ABSCBNNews,2024-08-12T10:27:00.000Z,True,"CONTEXT: Pasig Mayor Vico Sotto earlier said that the protesters from Quezon City are most likely recruited by St. Gerrard Construction. 

SGC is a construction company based in Pasig rumored to be fielding their own slate in the #Halalan2025. | via ",2,18,133,52K,['#Halalan2025'],['@_katrinadomingo'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1822942857986228224,tweet_id:1822942857986228224
ABS-CBN News,@ABSCBNNews,2024-06-23T05:59:00.000Z,True,"BREAKING: NPC expels Bamban Mayor Alice Guo from party ahead of #Halalan2025   

NPC Chair Tito Sotto has accepted the recommendation of Tarlac Gov and NPC provincial chair Susan Yap to remove the controversial mayor from the party. | via ",42,106,510,52K,['#Halalan2025'],['@_katrinadomingo'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1804756019995869311,tweet_id:1804756019995869311
Roentgen,@ronaldgem,2024-05-28T07:04:06.000Z,False,"Makati Mayor Abby Binay takes oath as a new member of the Nationalist People's Coalition (NPC) chaired by former Senate President Tito Sotto.

Cebu Gov. Gwen Garcia resigns from Partido Demokratiko Pilipino (PDP) chaired by former President Rodrigo Duterte.#Halalan2025",5,7,48,6.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_bigger.jpg,https://x.com/ronaldgem/status/1795350316554350857,tweet_id:1795350316554350857
ABS-CBN News,@ABSCBNNews,2024-05-18T14:30:38.000Z,True,"JUST IN: NPC eyes , @Mayora_Abby Binay and Sen. Lito Lapid as Senate bets in #Halalan2025. 

Binay tells ABS-CBN News that she will endorse her husband, Makati Rep. Luis Campos, as the next Makati Mayor. | via ",93,24,49,53K,['#Halalan2025'],"['@sotto', '@_katrinadomingo']",[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1791838814769737816,tweet_id:1791838814769737816
Kat Domingo,@_katrinadomingo,2024-05-18T14:22:46.000Z,False,"JUST IN: NPC eyes , @Mayora_Abby Binay and Sen. Lito Lapid as Senate bets in #Halalan2025Binay tells ABS-CBN News that she wil endorse her husband, Makati Rep. Luis Campos, as the next Makati Mayor.",36,19,60,40K,['#Halalan2025'],['@sotto'],[],https://pbs.twimg.com/profile_images/1901671693984407552/5GxkrDTk_bigger.jpg,https://x.com/_katrinadomingo/status/1791836835637047424,tweet_id:1791836835637047424
