Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
PCIJ,@PCIJdotOrg,2025-05-09T05:59:21.000Z,False,"Villar, Marcos, Binay, Tolentino, Dela Rosa, Abalos, Revilla, and Go. Based on data from Nielsen Ad Intel from January 2024 to March 2025. #phvoteRead our report: pcij.org/2025/05/09/8-s
…",1,39,37,10K,['#phvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_bigger.jpg,https://x.com/PCIJdotOrg/status/1920720226498249021,tweet_id:1920720226498249021
Cleve V. Arguelles,@CleveArguelles,2025-05-07T03:11:01.000Z,True,A fun live interview with  for   as I discuss in detail the final #Halalan2025 survey of  for the season. This is our biggest and hottest survey yet-- the latest results show 15 candidates from Erwin Tulfo to Kiko Pangilinan in the likely,3,4,14,1.3K,['#Halalan2025'],"['@iamkarendavila', '@ANCALERTS', '@WR_Numero']",[],https://pbs.twimg.com/profile_images/1736587454008983553/jMG0b9UQ_bigger.jpg,https://x.com/CleveArguelles/status/1919953086984159497,tweet_id:1919953086984159497
WR Numero,@WR_Numero,2025-05-06T02:41:02.000Z,False,"#Halalan2025: ACT-CIS Rep. Erwin Tulfo and re-electionist Sen. Christopher “Bong” Go top the list of Senate bets likely to win in the 2025 midterm elections, according to our Halalan 2025 national survey.  Get the full brief: bit.ly/PPOMSignup",13,163,107,240K,['#Halalan2025'],[],"['\\U0001f5f3', '\\U0001f4e9']",https://pbs.twimg.com/profile_images/1943273769960652800/Sg7F31bQ_bigger.jpg,https://x.com/WR_Numero/status/1919583153959928218,tweet_id:1919583153959928218
ABS-CBN News Channel,@ANCALERTS,2025-04-30T03:20:14.000Z,True,"Sen. Francis Tolentino believes China is doing all means necessary to help certain #Halalan2025 candidates who will follow their agenda.

This after a Chinese national was caught in possession of an eavesdropping device while nearby the Comelec headquarters. #ANCHeadstart",24,27,63,19K,"['#Halalan2025', '#ANCHeadstart']",[],[],https://pbs.twimg.com/profile_images/1414916108289601540/v8USByp8_bigger.jpg,https://x.com/ANCALERTS/status/1917418691995787662,tweet_id:1917418691995787662
WR Numero,@WR_Numero,2025-04-25T10:38:43.000Z,False,"#Halalan2025: Our April 2025 national survey shows that ACT-CIS Rep. Erwin Tulfo emerged as the top Senate pick among income classes ABC and E, while Sen. Christopher “Bong” Go led voter preference in Class D  FULL LIST: tinyurl.com/wrn-senate0425
…",3,13,76,4.3K,['#Halalan2025'],[],"['\\U0001f5f3\\ufe0f', '\\U0001f517']",https://pbs.twimg.com/profile_images/1943273769960652800/Sg7F31bQ_bigger.jpg,https://x.com/WR_Numero/status/1915717098560487670,tweet_id:1915717098560487670
ABS-CBN News,@ABSCBNNews,2025-04-25T05:05:00.000Z,True,"'EH MAY UTANG NA LOOB DIN AKO SA TAUMBAYAN'

Manila mayoral candidate Francis ""Isko"" Moreno said that although he is indebted to the late Danny Lacuna, he answers first to the people of Manila. #Halalan2025READ: abs-cbn.com/news/nation/20
…",80,7,49,48K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1915633116598710477,tweet_id:1915633116598710477
Detective Mask 名探偵マスク,@DetectiveMask,2025-04-13T04:21:08.000Z,False,"In Cebu, Governor Gwen Garcia has endorsed the following admin Senate bets:

-Abalos
-Bong Revilla
-Cayetano
-Lacson
-Pacquiao 
-Sotto
-Tolentino-Villar

Unclear if she plans to endorse Binay, Lapid, & Erwin Tulfo, or goes for KikoBam and/or pro-Duterte bets.#Halalan2025",7,7,69,4.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1911273421872435341,tweet_id:1911273421872435341
Daily Tribune,@tribunephl,2025-03-25T06:51:02.000Z,True,"#Halalan2025: Senatorial candidate Francis “Kiko” Pangilinan on Monday said the international success of SB19 signals the emergence of a “Philippine Wave” in global pop culture, similar to South Korea’s Hallyu phenomenon.

Read more at: tribune.net.ph/2025/03/25/pan
…#DailyTribune",151,1.6K,3.5K,254K,"['#Halalan2025', '#DailyTribune']",[],[],https://pbs.twimg.com/profile_images/1894256178848206848/BMx_QdUY_bigger.jpg,https://x.com/tribunephl/status/1904425778332520471,tweet_id:1904425778332520471
WR Numero,@WR_Numero,2025-02-27T10:25:00.000Z,False," LOOK: ACT-CIS Rep. Erwin Tulfo leads Senate preferences for the #Halalan2025 senate election midterms, with almost half (47%) of Filipinos saying they would vote for him.  FULL LIST: bit.ly/ppom-feb2025-s
…",2,13,33,2.9K,['#Halalan2025'],[],"['\\U0001f5f3\\ufe0f', '\\U0001f517']",https://pbs.twimg.com/profile_images/1943273769960652800/Sg7F31bQ_bigger.jpg,https://x.com/WR_Numero/status/1895057538904703469,tweet_id:1895057538904703469
ABS-CBN News,@ABSCBNNews,2025-02-10T10:35:00.000Z,True,"Break muna sa mabibigat na usapang politika si dating senador Francis Pangilinan nang sumalang sa ilang tanong at hamon matapos ang pagsabak sa Harapan 2025 ng ABS-CBN News.
 
Kilatisin pa ang 2022 vice presidential candidate na balik-Senado naman ang target sa #Halalan2025.",4,16,68,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1888899461440803236,tweet_id:1888899461440803236
ABS-CBN News,@ABSCBNNews,2025-02-10T03:51:38.000Z,True,"LOOK: Based on a Pulse Asia survey conducted from January 18-25, 2025, Erwin Tulfo remains as the top senatorial preference for #Halalan2025. 

(: Courtesy of Pulse Asia)",94,120,90,62K,['#Halalan2025'],[],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1888797952912826413,tweet_id:1888797952912826413
Detective Mask 名探偵マスク,@DetectiveMask,2025-01-28T10:43:25.000Z,False,"We thought a Jojo Binay presidency would be worse than a Rodrigo Duterte presidency. And we were wrong. 

So how sure are we that a Raffy Tulfo would actually be better than a Sara Duterte presidency?#Halalan2025",1,6,41,2.5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1884190539383517208,tweet_id:1884190539383517208
Detective Mask 名探偵マスク,@DetectiveMask,2025-01-28T09:17:47.000Z,False,"Something for PH liberals to think about:

It's 2028, and Sara Duterte & Tulfo are neck-and-neck in the prez race. Risa is a distant 3rd, but has enough votes to make Tulfo win.

Would you urge Risa to drop out like what you urged Grace Poe to do in 2016?#Halalan2025",6,14,90,7.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1884168989422805430,tweet_id:1884168989422805430
ABS-CBN News,@ABSCBNNews,2025-01-28T01:44:18.000Z,True,"Lumagda na sa isang memorandum of agreement ang Comelec at TikTok Philippines para sa #Halalan2025. 

Magiging katuwang ng poll body ang TikTok kontra sa disinformation at fake news, ani chairman George Erwin Garcia. | via ",221,144,325,112K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1884054866353643721,tweet_id:1884054866353643721
