Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
sjhjjang,@yeppeunsjh,2025-05-09T14:52:57.000Z,False,"Ay wow sumasapaw #ParaSaBayan ! 

Kapamilya Actress Sharlene San Pedro shared her list of senators for #Halalan2025  Tara, iconsider natin! 5 AQUINO, Bambam  51  PANGILINAN, Kiko  25 ESPIRITU , Luke 45 MENDOZA, Heidi

For party-list (choose one):
 #51 Akbayan
#6 ML",1,20,51,4.2K,"['#ParaSaBayan', '#Halalan2025']",[],"['\\u2728', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f']",https://pbs.twimg.com/profile_images/1637714099512696832/OKCcTnw9_normal.jpg,https://x.com/yeppeunsjh/status/1920854508533334479,tweet_id:1920854508533334479
Fall,@winter_Snowcold,2025-05-09T10:02:34.000Z,False,"Heidi, Bam, Kiko pangilinan, luke espiritu#halalan2025",2,2,102,6.1K,['#halalan2025'],[],[],https://pbs.twimg.com/profile_images/1946083450110226432/g2HUov4V_normal.jpg,https://x.com/winter_Snowcold/status/1920781433989145050,tweet_id:1920781433989145050
ABS-CBN News,@ABSCBNNews,2025-05-09T09:45:28.000Z,True,"The miting de avance for senatorial candidates Atty. Luke Espiritu and Leody de Guzman kicks off at Liwasang Bonifacio in Manila.   

Partido Lakas ng Masa Chairman Sonny Melencio opens the program. #Halalan2025 | via ",1,5,22,9.2K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1920777127533695463,tweet_id:1920777127533695463
KUYA RY,@YourKuyaRyan,2025-05-08T12:11:12.000Z,False,"Kiko, Bam, Heidi, and Luke are my official top 4. Let’s use our small voices to make a difference

PARA SA BAYAN#Halalan2025 #VoteWisely",4,5,40,1.3K,"['#Halalan2025', '#VoteWisely']",[],[],https://pbs.twimg.com/profile_images/1946550807576338432/A67CWP8V_normal.jpg,https://x.com/YourKuyaRyan/status/1920451415119372799,tweet_id:1920451415119372799
Carlos YOLO,@misterbait247,2025-05-07T20:30:47.000Z,True,"5 Bam Aquino  
6 Ronnel Arambulo
8 Dodoy Ballon
13 Arlene Brosas
17 France Castro
19 David D’Angelo
25 Luke Espiritu  
43 Sonny Matula  
45 Heidi Mendoza  
51 Kiko Pangilinanan  
54 Danilo Ramos#halalan2025",1,13,68,2K,['#halalan2025'],"['@bamaquino', '@LukeEspirituPH', '@AttyMatula', '@HeidiMendoza45', '@kikopangilinan']",[],https://pbs.twimg.com/profile_images/1862849261484003328/JAYjbnDY_normal.jpg,https://x.com/misterbait247/status/1920214754003726405,tweet_id:1920214754003726405
MOTHER GOAT • CHARES • DUSBI • BREKA,@mothergoat_snr,2025-05-07T07:36:57.000Z,False,"Not pbb related but here is my list of senators for #Halalan2025 

to those people na di pa kumpleto ang list baka pwede nyo sila i-include 

•5 BAM AQUINO
•51 KIKO PANGILINAN
•45 HEIDI MENDOZA
•25 LUKE ESPIRITU#Eleksyon2025",3,14,54,4.8K,"['#Halalan2025', '#Eleksyon2025']",[],[],https://pbs.twimg.com/profile_images/1917528212382572546/qogMyy5r_normal.jpg,https://x.com/mothergoat_snr/status/1920020012149919776,tweet_id:1920020012149919776
Philstar.com,@PhilstarNews,2025-05-05T08:17:13.000Z,True,"Former Sen. Bam Aquino emerged as the clear favorite among college students in the final pre-election poll of the Center for Students Initiatives, receiving support from 79.6% of respondents. #Eleksyon2025",1,5,17,1.2K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1680030555533094914/SYPGXvTB_normal.png,https://x.com/PhilstarNews/status/1919305368875782468,tweet_id:1919305368875782468
The LaSallian,@TheLaSallian,2025-04-12T11:15:37.000Z,False,"JUST IN: The Legislative Assembly (LA) endorses the following #Halalan2025 candidates to the USG:

• Kiko Pangilinan  
• Bam Aquino  
• Luke Espiritu  
• Heidi Mendoza  
• Rep. Arlene Brosas  
• Sonny Matula  
• Leody De Guzman  
• Ronnel Arambulo  
• Danilo Ramos",8,110,619,15K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1962397865210503168/_LpICsvz_normal.jpg,https://x.com/TheLaSallian/status/1911015344384209087,tweet_id:1911015344384209087
Ezzah's Year,@ezzahschonxxi,2025-04-09T08:13:29.000Z,False,"This is my current and I believe final list of Senators:

5 - Aquino  
8 - Ballon  
25 - Espiritu  
43 - Matula  
51 - Pangilinan  
54 - Ramos  #Halalan2025Ayan tama na ang number ",3,1,30,1.6K,['#Halalan2025'],"['@bamaquino', '@kadodoyballon', '@LukeEspirituPH', '@AttyMatula', '@kikopangilinan', '@kadaningramos']","['\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1971456764634857476/bKI5Df87_normal.jpg,https://x.com/ezzahschonxxi/status/1909882345211281904,tweet_id:1909882345211281904
ABS-CBN News,@ABSCBNNews,2025-02-18T07:04:03.000Z,True,"Lawyer and labor advocate Luke Espiritu is setting his sights on a Senate seat this #Halalan2025.   

Learn more about his platforms as he discusses his position about national issues in #Harapan2025, live on the ABS-CBN News YouTube channel.

WATCH: youtube.com/live/UDbUXLzJe
…",1,22,75,10K,"['#Halalan2025', '#Harapan2025']",[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1891745476644311211,tweet_id:1891745476644311211
Rappler,@rapplerdotcom,2025-02-16T09:23:34.000Z,True,Preparations underway at Bantayog ng mga Bayani for the proclamation rally of Leody de Guzman and Luke Espiritu. | via Iya Gozum/Rappler #PHVote,5,4,42,5.3K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1891055813109710899,tweet_id:1891055813109710899
ABS-CBN News,@ABSCBNNews,2025-02-16T09:07:56.000Z,True,"LOOK: Preparations are underway at the Bantayog ng mga Bayani for the proclamation rally of senatorial candidates Leody de Guzman and Atty. Luke Espiritu.  

The event is scheduled to begin at 6 p.m. #Halalan2025 | via ",4,5,45,16K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1891051876352716883,tweet_id:1891051876352716883
"Mody Floranda, Transport Leader",@ModyFloranda,2025-02-11T12:12:59.000Z,False,"#26 FLORANDA PARA SA BYAHENG PAGBABAGO PAPUNTANG SENADO! Ngayong #Halalan2025, may pagpipilian tayo: ang tunay at totoong mga representasyon ng ordinaryong mamamayan na hanggang ngayon ay pinagpapatuloy ang laban para sa kaginhawaan at ambansang kaunlaran.

Iboto ang #26 sa",1,13,38,1.3K,['#Halalan2025'],[],['\\U0001f68c'],https://pbs.twimg.com/profile_images/1923724499469361152/Al5wGfY6_normal.jpg,https://x.com/ModyFloranda/status/1889286507867123762,tweet_id:1889286507867123762
kehrol,@r_czarls,2025-02-01T17:10:56.000Z,False,i can sleep soundly tonight knowing that Atty. Luke Espiritu (#25) is the first candidate for senator i'm marking at the ballot this May.#Halalan2025,2,8,43,1.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1812179112099708928/1q1xhp45_normal.jpg,https://x.com/r_czarls/status/1885737610506842169,tweet_id:1885737610506842169
Yuyu,@_yuyuboy,2025-02-01T14:02:25.000Z,False,"Mga iboboto ko sa #Halalan2025Heidi Mendoza,
Teddy Casino,Luke Espiritu,
France Castro.

Hindi ko iboboto si Bato at Bondoc - sabi ni Jimmy diplomasya daw sa gobyerno ang kailangan pero idolo si Digong. Kasuka. #TanongNgBayan",29,54,437,26K,"['#Halalan2025', '#TanongNgBayan']",['@gmanews'],[],https://pbs.twimg.com/profile_images/1532602560686612481/p4NUFP9B_normal.jpg,https://x.com/_yuyuboy/status/1885690169367666794,tweet_id:1885690169367666794
The LaSallian,@TheLaSallian,2025-01-25T16:22:54.000Z,False,"NatSit: 1Sambayan has revealed its lineup for the 2025 Midterm Elections, which includes Senate runners Heidi Mendoza, Luke Espiritu, France Castro, Sonny Matula, Willie Ong, Ariel Querubin, and former Sens. Bam Aquino and Kiko Pangilinan. #Halalan2025",1,7,24,2.9K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1962397865210503168/_LpICsvz_normal.jpg,https://x.com/TheLaSallian/status/1883188809120305553,tweet_id:1883188809120305553
Rappler,@rapplerdotcom,2024-10-05T00:30:06.000Z,True,"In doing things differently this time, De Guzman said that, even without victory, his 2022 run shed light on their progressive platform and agenda, and it was a “good start” that they could build on. #PHVote #BeTheChangeREAD: trib.al/ZxrDBgm",2,10,69,6.4K,"['#PHVote', '#BeTheChange']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1842361585307619518,tweet_id:1842361585307619518
Rappler,@rapplerdotcom,2024-10-04T11:37:41.000Z,True,"Socialist labor leaders Leody de Guzman and Luke Espiritu filed their certificates of candidacy (COCs) for senator on Friday, October 4, in a bid to beat political dynasties and traditional politicians. #PHVote #BeTheChange",2,9,26,2.9K,"['#PHVote', '#BeTheChange']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1842167203438686532,tweet_id:1842167203438686532
GMA Integrated News,@gmanews,2024-10-04T09:47:01.000Z,True,"Labor leaders Luke Espiritu at Ka Leody de Guzman, naghain ng kanilang pagkandidato sa pagkasenador ngayong ikaapat na araw ng paghahain ng Certificate of Candidacy. (First photo courtesy: Sandra Aguinaldo/GMA Integrated News) #Eleksyon2025",7,46,214,9K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1842139352748712032,tweet_id:1842139352748712032
ABS-CBN News,@ABSCBNNews,2024-10-04T09:32:55.000Z,True,Labor leaders Ka Leody de Guzman and Atty. Luke Espiritu are running under Partido Lakas ng Masa. The two aspirants also vow to push for an anti-political dynasty law. #Halalan2025 | via ,15,2.7K,10K,242K,['#Halalan2025'],['@sherieanntorres'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1842135804250083807,tweet_id:1842135804250083807
sherrie ann torres,@sherieanntorres,2024-10-04T09:31:25.000Z,False,Both labor leader Ka Leody de Guzman and Atty Luke Espiritu are running under Partido Lakas ng Masa. The two aspirants also vow to push for an anti-political dynasty law. #Halalan2025,2,20,88,2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1787715292057260032/s5ps-iI1_normal.jpg,https://x.com/sherieanntorres/status/1842135427463176347,tweet_id:1842135427463176347
ABS-CBN News,@ABSCBNNews,2024-10-04T09:27:35.000Z,True,"Lawyer Luke Espiritu, Partido Lakas ng Masa's senatorial aspirant, hits the current composition of the Senate, which he says must be reformed immediately. #Halalan2025 | via ",0,9,49,4.4K,['#Halalan2025'],['@sherieanntorres'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1842134463666606156,tweet_id:1842134463666606156
