Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ABS-CBN News,@ABSCBNNews,2024-10-07T02:19:00.000Z,True,"TINGNAN: Dumating na si incumbent Taguig Mayor Lani Cayetano sa Pamayanang Diego Silang Covered Court para sa maiksing programa at pagpapakilala ng mga kapartido bago sila maghain ng COC ngayong Lunes, Oct 7. | via  #Halalan2025",43,12,26,25K,['#Halalan2025'],['@jeffcaparas'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1843113769192624341,tweet_id:1843113769192624341
ABS-CBN News,@ABSCBNNews,2024-10-06T03:58:54.000Z,True,"LOOK: Senator Koko Pimentel arrives at the Comelec Office in San Juan to file his Certificate of Candidacy. He seeks a seat at the House as Marikina 1st District representative. 

He is up against incumbent Mayor Marcelino Teodoro, who filed his COC on Saturday. #Halalan2025 |",16,10,19,22K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842776520399696135,tweet_id:1842776520399696135
Rappler,@rapplerdotcom,2024-10-06T03:35:40.000Z,True,"Term-limited Senator Koko Pimentel files his certificate of candidacy for the 1st congressional district of Marikina under Nacionalista Party.

He will be facing Marikina Mayor Marcy Teodoro, who submitted his COC just a day earlier, October 5. #PHVote #BeTheChange | Patrick Cruz",26,40,50,100K,"['#PHVote', '#BeTheChange']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_bigger.jpg,https://x.com/rapplerdotcom/status/1842770672512377024,tweet_id:1842770672512377024
ABS-CBN News,@ABSCBNNews,2024-10-05T02:00:43.000Z,True,"Teodoro shares a light moment with the media, saying he asked for permission from his wife before filing his COC: Umagang-umaga, nag-file na ako pagkapayag niya kagabi... Iyong asawa ko lang ang kinatatakutan ko #Halalan2025 | via ",1,4,23,29K,['#Halalan2025'],['@_arraperez'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1842384393723376054,tweet_id:1842384393723376054
Rappler,@rapplerdotcom,2024-10-04T01:04:17.000Z,True,"The near-complete senatorial slate of Makabayan:

Jerome Adonis 
Jocealyn Andamo 
Ronnel Arambulo 
Rep. Arlene Brosas 
Ex-rep. Teddy Casiño 
Rep. France Castro 
Mimi Doringo 
Mody Floranda 
Amirah Lidasan
Ex-rep. Liza Maza 
Danilo Ramos #PHVote #BeTheChange | Dwight de Leon via",1,78,132,12K,"['#PHVote', '#BeTheChange']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_bigger.jpg,https://x.com/rapplerdotcom/status/1842007801302024704,tweet_id:1842007801302024704
Detective Mask 名探偵マスク,@DetectiveMask,2024-10-01T04:27:01.000Z,True,"France Castro is the only Makabayan bet who got >1% in this survey. 

For comparison, Casiño got 2.9% in the September 2012 survey before his 2013 bid, while Liza Maza got 4.5% in the August 2009 survey before her 2010 bid.

Lesson: Publicity matters.#Halalan2025",1,7,44,3.1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1840971657584001272,tweet_id:1840971657584001272
ABS-CBN News,@ABSCBNNews,2024-09-30T23:53:12.000Z,True,Incumbent Bulacan Governor Daniel Fernando and Vice Governor Alex Castro attend a mass at the Malolos Cathedral this Tuesday morning before filing their Certificates of Candidacy for reelection. | via  #Halalan2025,46,17,151,88K,['#Halalan2025'],['@andietagz'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1840902747606114465,tweet_id:1840902747606114465
Mayday Multimedia,@maydaymidya,2024-09-28T08:33:02.000Z,False,"Unang nagsalita sina Liza Masa, Teddy Casiño, at Amirah ""Mek"" Lidasan mula sa Makabayan senatorial slate.#TaumbayanSaSenado#TaumbayanIpanalo#Halalan2025",1,6,20,436,"['#TaumbayanSaSenado', '#TaumbayanIpanalo', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1403506406540550144/dMJvyLNI_bigger.jpg,https://x.com/maydaymidya/status/1839946406758613182,tweet_id:1839946406758613182
iMPACT Leadership,@iMPACTPH2019,2024-09-26T10:30:31.000Z,True,"'POGO QUEENS' INCLUDED IN ADMINISTRATION'S 2025 SENATORIAL SLATE

Reelectionist Senators Pia Cayetano and Imee Marcos, authors of RA 11590—the law that legitimizes POGO operations—have been included in the administration's 12 prospective senatorial candidates for #Halalan2025.",133,1.1K,2.6K,173K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1839251195619369358,tweet_id:1839251195619369358
Informed PH,@informedph2,2024-09-26T03:48:44.000Z,True,"President @ endorses the administration senatorial slate for #Eleksyon2025.
 
Benhur Abalos
Abby Binay
Pia CayetanoPing Lacson
Lito Lapid
Imee Marcos
Manny Pacquiao
Bong Revilla
Tito Sotto
Francis Tolentino
Erwin Tulfo
Camille Villar#AbalosAko ctto",17,8,41,3.3K,"['#Eleksyon2025', '#AbalosAko']",['@bongbongmarcos'],[],https://pbs.twimg.com/profile_images/1961468802409119744/jB35BrRp_bigger.jpg,https://x.com/informedph2/status/1839150083625156699,tweet_id:1839150083625156699
ABS-CBN News,@ABSCBNNews,2024-08-26T05:06:57.000Z,True,"The Makabayan bloc announces its senatorial slate for the 2025 midterm elections at Liwasang Bonifacio during the observance of National Heroes Day on Monday, August 26, 2024. #Halalan2025 

From left to right: 
Mody Floranda
Jocelyn Andamo
Teddy CasiñoArlene Brosas
Ronnel",58,574,1.8K,160K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1827935745828647177,tweet_id:1827935745828647177
UPLB Perspective,@uplbperspective,2024-08-21T03:15:07.000Z,False,"LOOK: Bayan Muna Partylist representative Teodoro ‘Teddy’ Casiño announces his Senatorial candidacy today, August 21.Casiño graduated with a degree in AB Sociology in 1993 at UP Los Baños.#TaumbayanSaSenado#Halalan2025",1,104,277,9.1K,"['#TaumbayanSaSenado', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1968722447156527104/N0BP5LI1_bigger.jpg,https://x.com/uplbperspective/status/1826095662523625611,tweet_id:1826095662523625611
Detective Mask 名探偵マスク,@DetectiveMask,2024-08-19T03:35:29.000Z,False,"The Makabayan senatorial slate as of today :

 - Jerome Adonis (KMU)
 - Ronnel Arambulo (PAMALAKAYA) 
 - Arlene Brosas (GABRIELA)
 - France Castro (ACT TEACHERS)
 - Liza Maza (GABRIELA)

That gives us 5 out of 12 bets in the slate.#Halalan2025",1,4,27,1.1K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1825376011812540537,tweet_id:1825376011812540537
Roentgen,@ronaldgem,2024-07-18T14:30:33.000Z,False,Aquino. Brosas. Castro. Diokno. Espiritu. Pangilinan. #Halalan2025,2,59,234,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_bigger.jpg,https://x.com/ronaldgem/status/1813944453515915554,tweet_id:1813944453515915554
iMPACT Leadership,@iMPACTPH2019,2024-07-12T14:01:58.000Z,True,"POGO LAW AUTHOR RANKS THIRD IN PULSE ASIA 2025 SENATORIAL SURVEY

Sen. Pia Cayetano, the author and sponsor of Republic Act (RA) No. 11590, the only law that legitimizes the POGO operations, ranks third in the June 2024 Pulse Asia 2025 senatorial preferences survey. #Halalan2025",304,1.9K,1.9K,1.2M,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1811762931098615915,tweet_id:1811762931098615915
Neri Colmenares #BayanMunaPartylist,@ColmenaresPH,2024-07-11T06:24:08.000Z,False,"#Eleksyon2025 |  MAKABAYAN COALITION, as the people’s genuine opposition, will field a full 12-person senatorial slate led by ACT Teachers Partylist Rep. France Castro for the 2025 midterm elections ",3,14,44,3.3K,['#Eleksyon2025'],['@makabayan_org'],[],https://pbs.twimg.com/profile_images/1874481886657232897/cB-7FHla_bigger.jpg,https://x.com/ColmenaresPH/status/1811285328042639553,tweet_id:1811285328042639553
iMPACT Leadership,@iMPACTPH2019,2024-06-27T00:29:11.000Z,True,"'TINATANGGAP KO PO ANG HAMON'

House Deputy Minority Leader and ACT Teachers Party-list Rep. France Castro has announced her candidacy for the 2025 senatorial elections. #Halalan2025",82,156,843,26K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1806122568119939241,tweet_id:1806122568119939241
Tim Hormigos,@bnstim,2024-06-26T14:26:56.000Z,False,"With Rep. France Castro's announcement as a Senatorial candidate, let's revisit their bloc's previous performances Colmenares '22 )
Though he failed to win any province, his strongest provinces mirrored the Robredo coalition #PiliPinas2025 #Makabayan #FranceCastro",2,17,86,4.7K,"['#PiliPinas2025', '#Makabayan', '#FranceCastro']",[],"['\\U0001f4d6', '\\U0001f5fa\\ufe0f', '\\U0001fa77', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1906273472390774784/F3S3YfqJ_bigger.jpg,https://x.com/bnstim/status/1805971007402082305,tweet_id:1805971007402082305
,@leinpop,2024-06-26T14:26:10.000Z,False,"as of now eto palang yung mga taong matitino at mas deserve maging senador, please VOTE 1.) chel diokno
2.) kiko pangilina
3.) bam aquino
4.) france castro #Halalan2025",0,4,30,2.6K,['#Halalan2025'],[],['\\U0001f64c\\U0001f3fb'],https://pbs.twimg.com/profile_images/1921046235659616256/TtIm6xPE_bigger.jpg,https://x.com/leinpop/status/1805970815454003610,tweet_id:1805970815454003610
ABS-CBN News,@ABSCBNNews,2024-06-26T13:53:44.000Z,True,"JUST IN: ACT Partylist Representative France Castro announced Wednesday evening, June 26, that she will run for Senate in the 2025 mid-term elections. #Halalan2025 | via ",41,322,1.4K,134K,['#Halalan2025'],['@joycebalancio'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_bigger.jpg,https://x.com/ABSCBNNews/status/1805962653413802415,tweet_id:1805962653413802415
Detective Mask 名探偵マスク,@DetectiveMask,2024-06-26T13:03:17.000Z,False,"Between Baron Geisler liking my tweet calling for France Castro to be DepEd Secretary and Bong Revilla working closely with Castro to pass a new law...

Will we suddenly see many celebrities coming out to support France Castro for Senator? #Halalan2025",0,2,27,1.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1805949956081275051,tweet_id:1805949956081275051
Detective Mask 名探偵マスク,@DetectiveMask,2024-06-26T12:35:36.000Z,False,"YES! Tunay na guro ng bayan, tunay na senador ng bayan.France Castro for Senator!! #Halalan2025",0,6,34,1.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1805942992064352318,tweet_id:1805942992064352318
iMPACT Leadership,@iMPACTPH2019,2024-06-26T00:58:53.000Z,True,"'GINAGAWANG NEGOSYO'

House Deputy Minority Leader and ACT Teachers Party-list Rep. France Castro denounces the Duterte family’s apparent plan to further expand their power and position in national politics, following Vice President Sara Duterte's recent statements. #Halalan2025",170,1.6K,4.2K,115K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1805767657712681029,tweet_id:1805767657712681029
Detective Mask 名探偵マスク,@DetectiveMask,2024-05-12T16:17:14.000Z,False,"Sino para sa inyo ang mga TOTGAs nung mga nagdaang Senate elections? Yung mga never nahalal sa Senado?

Here's mine:
1998 - Yorac
2001 - Monsod
2004 - NA
2007 - NA
2010 - Maza, Ocampo, T. Ople
2013 - Casiño2016 - Colmenares
2019 - Diokno
2022 - Espiritu#Halalan2025",8,4,44,2.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1789691311203004424,tweet_id:1789691311203004424
Detective Mask 名探偵マスク,@DetectiveMask,2024-05-12T15:50:35.000Z,False,"Remember the people who comprised the Team PNoy senatorial slate back in 2013?

S. Angara
B. Aquino
A. CayetanoEscudero
Hontiveros
Legarda
Madrigal
J. Magsaysay
K. Pimentel
Poe
Trillanes
Villar

Even back then, the Liberal Party had to make compromises.#Halalan2025",0,6,37,4.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_bigger.jpg,https://x.com/DetectiveMask/status/1789684607295840549,tweet_id:1789684607295840549
Roentgen,@ronaldgem,2024-05-12T13:22:16.000Z,False,"7 senators eligible for reelection on #Halalan2025:

• Pia Cayetano - faced an ethics complaint in 2012 over alleged plagiarism in her privilege speeches on the Reproductive Health Bill

• Bato Dela Rosa - reportedly may be arrested by the ICC over the bloody war on drugs",31,1K,2.7K,491K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1928738836429131776/dW7AkuZ3_bigger.jpg,https://x.com/ronaldgem/status/1789647281643503699,tweet_id:1789647281643503699
